,title,area,numberOfRooms,price,town,district
21976,ROYALMAX'DAN ANA CADDE YAKINI ULAŞIM KOLAY 4+1 180 m² DAİRE,180,4+1,3850000,Alibeyköy,Alibeyköy Mh.
21977,DELUXE EMLAKTAN GUZELTEPE MERKEZDE SATILIK 1+1 DAİRE,65,1+1,1320000,Alibeyköy,Güzeltepe Mh.
21978,HİLAL EMLAKTAN SATILIK 3+1 MASRAFSIZ DAİRE,130,3+1,2575000,Eyüpsultan,İslambey Mh.
21979,EYÜPSULTANDA SİTE İÇİNDE SATILIK DAİRE,95,2+1,2300000,Rami,Düğmeciler Mh.
21980,ADA EMLAKTAN ANA CADDE USTU SATILIK 2+1 BAHÇE KULLANIMLI DAIRE,85,2+1,1250000,Alibeyköy,Güzeltepe Mh.
21981,4 ARTI 2 SATILIK DUBLEKS DAİRE,165,4+2,3400000,Alibeyköy,Alibeyköy Mh.
21982,KEMERBURGAZ MERKEZDE SİTE İÇİNDE 3+1 BALKONLU 160 M2 DAİRE,160,3+1,2200000,Kemerburgaz,Mithatpaşa Mh.
21983,LARNESS'den MESA KEMERKÖY'de SATILIK HAVUZ CEPHELİ 4+1 DAİRE,190,4+1,14900000,Göktürk,Göktürk Merkez Mh.
21984,KAÇMAZDAN İSLAMBEY MAH. 2+1 90 m2 KAPALI OTOPARKLI ASANSÖRLÜ,90,2+1,1785000,Eyüpsultan,İslambey Mh.
21985,75 mt 2+1 konum olarak cok guzel Dördüncü kat,85,2+1,1950000,Yeşilpınar,Karadolap Mah.
21986,AKTİF EMLAK'TAN AKŞEMSETTİNDE ŞAHANE LOKASYON 4+2 SIFIR DUBLEKS,175,4+2,4500000,Çırçır,Akşemsettin Mh.
21987,TUREMKO'DAN YENİKÖY KONAKLARI SATILIK 5+1 DUBLEKS LÜKS DAİRE,250,5+1,11500000,Alibeyköy,Güzeltepe Mh.
21988,ALİBEYKÖY'DE MERKEZİ KONUMDA 1+1 SATILIK DAİRE,65,1+1,1250000,Alibeyköy,Alibeyköy Mh.
21989,EYÜP GÜZELTEPE MAHALLESİ'NDE SATILIK DUBLEKS DAİRE,180,3+2,3950000,Alibeyköy,Güzeltepe Mh.
21990,EYÜP ESENTEPE 3+3 ASANSÖRLÜ SIFIR MERKEZİ KONUMDA BAHÇE DUBLEX,200,4+2,2550000,Eyüpsultan,Esentepe Mah.
21991,Alibeyköy metro durağına 5 dakikalık mesafede satılık daire,85,2+1,2200000,Alibeyköy,Alibeyköy Mh.
21992,Yeşilpınar'da Metroya Yakın Cadde Üstü 3+1 Satılık Dubleks Daire,120,3+1,1965000,Yeşilpınar,Yeşilpınar Mh.
21993,Forev Modern 2+1 Alibeyköyede For Sale للبيع,85,2+1,2400000,Alibeyköy,Alibeyköy Mh.
21994,VİP EMLAKTAN 204 M2 TERS DUBLEX,204,4+2,2000000,Rami,Rami Cuma Mah.
21995,HERTA GROUP GÖKTÜRK,120,2+1,5200000,Göktürk,Göktürk Merkez Mh.
21996,GOLD EMLAK SİTE İÇİ HAMAM-SAUNA-H­AVUZ-GÜVENLİK 2+1 LÜKS DAİRE,100,2+1,2475000,Yeşilpınar,Karadolap Mah.
21997,| A S Y A | AKŞEMSETTİN ANA CAD. VE ULAŞIM YAKINI 2.KAT 85m² 2+1,85,2+1,1549000,Çırçır,Akşemsettin Mh.
21998,LİDERDEN GÖRMEYE DEĞER,65,2+1,995000,Yeşilpınar,Yeşilpınar Mh.
21999,FORS'TAN FULL EŞYALI YATIRIMLIK MUHTEŞEM 1+1 FIRSAT DAİRE,60,1+1,2350000,Kemerburgaz,Mimar Sinan Mh.
22000,GOLD EMLAK'TAN YEŞİLPINAR MERKEZDE 2+1 3KAT KREDİYE UYGUN FIRSAT,100,2+1,1398000,Yeşilpınar,Yeşilpınar Mh.
22001,YEŞİLPINAR MERKEZİ KONUMDA SATILIK 4+1 175 M2 ULTRA LÜX DUBLEX,190,4+1,5200000,Yeşilpınar,Yeşilpınar Mh.
22002,7/24 GÜVENLİK OTOPARK HAVUZ FİTNESS MANZARALI TERAS 2+1 LÜXPROJE,105,2+1,2465000,Yeşilpınar,Karadolap Mah.
22003,AKTİF EMLAKTAN SATILIK HAVUZLU GÜVENLİKLİ OTOPARKLI SİTEDE DAİRE,95,2+1,2515000,Alibeyköy,Alibeyköy Mh.
22004,EV-SER'DEN ALİBEYKÖY BİLGİ ÜNİV METRO DİBİ SATILIK DUBLEKS DAİRE,140,3+1,2177000,Alibeyköy,Güzeltepe Mh.
22005,TURYAP ALİBEYKÖY'DEN EYÜP PARK SİTESİ SATILIK 2+1 DAİRE,126,2+1,3650000,Çırçır,Akşemsettin Mh.
22006,YUSUF A.Ş.'DEN SATILIK ULTRA LÜKS SİTEDE SATILIK DAİRELER,121,2+1,2600000,Alibeyköy,Alibeyköy Mh.
22007,TURYAP'TAN GÜZELTEPE MAHALLESİNDE SATILIK 3+1 120 M2 DAİRE,120,3+1,2200000,Alibeyköy,Güzeltepe Mh.
22008,YUSUF A.Ş.'DEN SATILIK ULTRA LÜKS DAİRELER,85,2+1,1750000,Çırçır,Çırçır Mh.
22009,DENİZ GAYRİMENKULDEN GAZİ MAHALLESİNDE 80 M2 2+1 UYGUN DAİRE,85,2+1,970000,Yeşilpınar,Karadolap Mah.
22010,RAMİ YENİ MAH.2+1 85M2 DAİRE,85,2+1,1200000,Rami,Rami Yeni Mah.
22011,█ YUVA EMLAKTN █ BÖLGE PARKI YANI 4+1 ASANSÖRLÜ 155M2 DUBLEKS,155,4+1,2400000,Yeşilpınar,Yeşilpınar Mh.
22012,BERAT GAYRİMENKUL'DEN YEŞİLPINAR'DA SATILIK DUBLEX ASANSÖRLÜ,135,3+2,3000000,Yeşilpınar,Yeşilpınar Mh.
22013,| A S Y A | ÇIRÇIR METRO VE ULAŞIM YANI ASANSÖRLÜ 2.KAT 85m² 2+1,85,2+1,1589000,Çırçır,Çırçır Mh.
22014,5. LEVENT TORUNLAR SATILIK 3+1 194 m2 GÜZEL MANZARALI DAİRE,194,3+1,12000000,Alibeyköy,Güzeltepe Mh.
22015,'ATMACA' EYÜP PİERLOTTİ TEPESİNDE MANZARALI 6+1 DUBLEX,180,6+1,4250000,Eyüpsultan,Merkez Mh.
22016,AKAY'DAN GÖKTÜRK AYKUTOĞLU KORU LİFE SİTESİNDE 4+1 GENİŞ DUBLEKS,245,4+1,11800000,Göktürk,Göktürk Merkez Mh.
22017,Bahçe katı rezidans koray bianco,105,2+1,5850000,Göktürk,Göktürk Merkez Mh.
22018,BEYAZNOKTADAN SIFIR ASANSÖRLÜ METRO CAD YAKIN ARA KAT 2+1 DAİRE,100,2+1,2650000,Çırçır,Çırçır Mh.
22019,RAMİ YENİMAHALLE SATILIK 2+1 DAİRE,99,2+1,950000,Rami,Rami Yeni Mah.
22020,TORUNLAR 5 LEVENT SATILIK E2 BLOK 2+1 PEYZAJ MANZARALI,129,2+1,8200000,Alibeyköy,Güzeltepe Mh.
22021,"5.LEVENT 3+1-184m² YÜKSEK TAVANLI ÖZEL DAİRE ""SATILIK """,184,3+1,7750000,Alibeyköy,Güzeltepe Mh.
22022,"YEŞİLPINAR' DA SATILIK DAİRE, OTOPARK, MERKEZİ, İSKANLI, 2+1",85,2+1,2380000,Yeşilpınar,Yeşilpınar Mh.
22023,EYÜP YEŞİLPINAR'DA 2+1 SATILIK DAİRE,90,2+1,940000,Yeşilpınar,Yeşilpınar Mh.
22024,Çırçırda site içerisinde 1+1 daire,65,1+1,1500000,Çırçır,Çırçır Mh.
22025,ABDİAĞAOĞLU İNŞ'TAN 5+1 200m2 ASANSÖRLÜ HALİÇ MANZARALI DUBLEX,200,5+1,6395000,Eyüpsultan,Merkez Mh.
22026,5 LEVENT TORUNLAR 2+1 SATILIK ŞEHİR MANZARALI BOŞ DAİRE FIRSATI,100,2+1,6600000,Alibeyköy,Güzeltepe Mh.
22027,5 LEVENT TORUNLAR 2+1 SATILIK ŞEHİR MANZARALI BOŞ DAİRE FIRSATI,100,2+1,6600000,Alibeyköy,Güzeltepe Mh.
22028,Vatandaşlığa uygun dublex,220,3+2,3750000,Çırçır,Çırçır Mh.
22029,EYÜP KARADOLAP SİTE İÇİNDE SATILIK 2+1 SIFIR DAİRE,90,2+1,2600000,Yeşilpınar,Karadolap Mah.
22030,SÖZEN EMLAK'TAN TEK YETKİLİ GÖKTÜRK'TE SATILIK 2+1 DAİRE,85,2+1,3000000,Göktürk,Göktürk Merkez Mh.
22031,MODA YAPIDAN SİTE İÇİ ÖNÜ AÇIK GÜNEY CEPHE ARAÇ TAKASINA AÇIK..,90,2+1,1847500,Çırçır,Çırçır Mh.
22032,GÖKTÜRK 2+1,110,2+1,2500000,Göktürk,Göktürk Merkez Mh.
22033,Re/max Abc M.Selçuk Kalay Palms Residence Göktürk 1+1 Eyüpsultan,86,1+1,3300000,Göktürk,Göktürk Merkez Mh.
22034,GÖKTÜRK KEMER CORNER DA OKAZYON ! ÇOK İYİ KONUMLU 2+1 DAİRE+OFİS,130,2+1,5950000,Göktürk,Göktürk Merkez Mh.
22035,Finanskent 2+1. A tipi. Güney Cephe. Kiracılı. MOT Emlak.,120,2+1,4550000,Alibeyköy,Güzeltepe Mh.
22036,Emre inşaattan 0.99 faiz Butik Sitede 2+1Tapu masrafsız daireler,90,2+1,2100000,Yeşilpınar,Yeşilpınar Mh.
22037,EVİM EMLAKTAN ÇIRÇIR MAH. ANA CADDEYE ÇOK YAKIN SATILIK DAİRE,95,2+1,1800000,Çırçır,Çırçır Mh.
22038,HALİÇ MANZARALI HER YANI AÇIK OTOPARKLI 206 M² ASANSÖRLÜ DUBLEKS,206,4+1,4000000,Eyüpsultan,Silahtarağa Mh.
22039,HEDEF GYO YEŞİLPINAR'DA CADDE ÜZERİ 2+1 3.KAT,95,2+1,1300000,Yeşilpınar,Yeşilpınar Mh.
22040,EYÜP SİLAHTARDA ÖNÜ KAPANMAZ HALİÇ MANZARALI 2+1 110 m2 DAİRE,110,2+1,3400000,Eyüpsultan,Sakarya Mah.
22041,GÖKTÜRK GAYRİMENKUL'DEN YENİ SIFIR BİNADA SATILIK DAİRELER.,85,2+1,2300000,Kemerburgaz,Mithatpaşa Mh.
22042,EYÜP MERKEZ MAH KISMEN HALİÇ MANZARALI 3+3 FIRSAT DUBLEX DAİRE,185,5+1,1950000,Eyüpsultan,Merkez Mh.
22043,RELAX- Acil KEMERBURGAZ ARİUM SİT.3+1 DUBLEX 190M2 3 BANYO-TERAS,190,3+1,7300000,Kemerburgaz,Mimar Sinan Mh.
22044,TURYAP ALİBEYKÖY'DEN PANORAMA HALİÇ SİTESİ SATILIK 4+1 DAİRE,165,4+1,3750000,Eyüpsultan,Sakarya Mah.
22045,SİLAHTARAĞA ANA CADDE ÜZERİNDE SATILIK 4+1 DUBLEKS,225,4+1,3600000,Eyüpsultan,Esentepe Mah.
22046,TURYAP ALİBEYKÖY'DEN SİTE İÇERİSİNDE SATILIK 2+1 DAİRE,115,2+1,2950000,Alibeyköy,Alibeyköy Mh.
22047,RE/MAX GERÇEK Göktürk te Satılık 1+1 Daire,84,1+1,5150000,Göktürk,Göktürk Merkez Mh.
22048,EYÜP ESENTEPE MAH.BUTİK SİTEDE OTOPARKLI SATILIK 2+1 DAİRE,90,2+1,2350000,Eyüpsultan,Esentepe Mah.
22049,İNŞAAT FİRMASINDAN HALİÇ MANZARALI SATILIK 3+1 BAHÇE KATI,101,3+1,3000000,Alibeyköy,Alibeyköy Mh.
22050,Yenimahalle'de satılık 2+1 daire,75,2+1,1300000,Rami,Rami Yeni Mah.
22051,EYÜP ÇIRÇIR METRO VE CADDE YAKINI ASANSÖRLÜ 1.KAT 1+1 1.180.000T,60,1+1,1180000,Çırçır,Çırçır Mh.
22052,METİN GAYRİMENKUL 2+1 ASANSÖR BALKON EBEVEYN BANYO CADDE ÜSTÜ,115,2+1,2200000,Yeşilpınar,Yeşilpınar Mh.
22053,EYÜP YEŞİLPINAR METR DİBİ SIFIR 30m2 BAHÇELİ 1+1 90m2 1.150.000T,65,1+1,1150000,Yeşilpınar,Yeşilpınar Mh.
22054,İMAR BLOKLARINDA 2 +1 85m² SATILIK DAİRE,95,2+1,2300000,Çırçır,Çırçır Mh.
22055,VOX FİNANSKENT 2+1 SATILIK 120m2 BALKONLU PEYZAJ MNZ GÜNEY CEPHE,120,2+1,5800000,Alibeyköy,Güzeltepe Mh.
22056,EYÜPSULTAN'DA MERKEZİ KONUMDA SATILIK ARAKAT FERAH DAİRE,70,1+1,1320000,Eyüpsultan,Nişancı Mh.
22057,METRO YANI BUTİK SİTEDE SATILIK 4+1 GENİŞ TERASLI DUBLEKS DAİRE,250,4+1,5200000,Çırçır,Çırçır Mh.
22058,GÖKTÜRK MERKEZDE SATILIK 3+1 İÇİ ÖZEL DESIGN LÜKS DAİRE,150,3+1,3100000,Göktürk,Göktürk Merkez Mh.
22059,Neo Vista Sitesi'nde Havuz Cepheli Çatı Dubleksi,265,4.5+1,15200000,Göktürk,Göktürk Merkez Mh.
22060,İLETİŞİM'den YEŞİLPINAR MERKEZDE METRO'ya 100mt MESAFEDE Y.GİRİŞ,80,2+1,1100000,Yeşilpınar,Yeşilpınar Mh.
22061,HEDEF GYO 2+1 ASANSÖRLÜ ÇIRÇIR'DA YENİ BİNA,95,2+1,1950000,Çırçır,Çırçır Mh.
22062,İMSER DEN YEŞİLPINAR METRO YA YAKIN MANZARALI 4+1 DUBLEKS DAİRE,190,4+1,3450000,Çırçır,Akşemsettin Mh.
22063,YEŞİLPINAR MAHALLESİNDE METROYA YAKIN 2+1 FIRSAT DAİRE,85,2+1,1850000,Yeşilpınar,Yeşilpınar Mh.
22064,HİLL GAYRİMENKUL'DEN MANZARALI 3+1 DAİREEE,110,3+1,2700000,Çırçır,Çırçır Mh.
22065,GÖKTÜRK NUR EMLAK'TAN TEK YETKİ BUTİK APT. 2+1 DAİRE,105,2+1,3650000,Göktürk,Göktürk Merkez Mh.
22066,GÖKTÜRK YESHİLL'de SATILIK 2+1 Teraslı Çatı Dubleks,115,2+1,4750000,Göktürk,Göktürk Merkez Mh.
22067,Emniyettepe'de üniversite karşısı 2+1 ara kat yeni daire,95,2+1,1580000,Alibeyköy,Emniyettepe Mah.
22068,EVYAP'TAN GİRNE CADDESİNDE 3.KAT 2+1 85m² DAİRE,85,2+1,1900000,Yeşilpınar,Yeşilpınar Mh.
22069,ACCESS Göktürk Merkezi Lokasyon Yüksek Tavan Lüks Daire,90,1+1,5100000,Göktürk,Göktürk Merkez Mh.
22070,KAVALCI İNŞAAT'TAN DEV PROJE AÇIKLAMAYI OKUYUN,97,2+1,4000000,Alibeyköy,Alibeyköy Mh.
22071,Kemerburgaz'da Sıfır Havuzlu Sitede 4+1 215m2 Dubleks Manzaralı,215,4+1,9220000,Kemerburgaz,Mithatpaşa Mh.
22072,EYÜPSULTAN'DA MERKEZİ KONUMDA 3+1 140 M2 LÜKS DAİRE,140,3+1,3450000,Yeşilpınar,Karadolap Mah.
22073,YEŞİLPINAR VİALAND YANI METROYA 200MT MERKEZİ KONUMDA ARAKAT 2+1,90,2+1,1700000,Yeşilpınar,Yeşilpınar Mh.
22074,DERİN'DEN HİM SUITES KEMERBURGAZ'DA FULL EŞYALI 1+1 DAİRE.,61,1+1,2850000,Kemerburgaz,Mimar Sinan Mh.
22075,FIRST IN KEMERDEN İSTANBUL İSTANBUL EVLERİNDE KÖŞE BAHÇE DUBLEKS,230,4+1,21800000,Göktürk,Göktürk Merkez Mh.
22076,EYÜPSULTAN'DA 3+1 FULL HALİÇ MANZARALI 170 m2 SATILIK DAİRE,170,3+1,3900000,Eyüpsultan,Merkez Mh.
22077,ROYALMAX'DAN METRO YAKINI 5.KAT 4+1 190 m² ÖZEL MİMARİ DUBLEKS,190,4+1,3800000,Yeşilpınar,Yeşilpınar Mh.
22078,WİNNER GAYRİMENKUL'den YESHİLL'de SATILIK 2+1 GENİŞ ARAKAT DAİRE,138,2+1,4600000,Göktürk,Göktürk Merkez Mh.
22079,temiz kullanılmış daire,110,2+1,2200000,Göktürk,Göktürk Merkez Mh.
22080,ULUDAĞ CADDESİNDE OTOPARKLI JENERATÖRLÜ BUTİK SİTEDE 2+1,90,2+1,2100000,Çırçır,Çırçır Mh.
22081,TURYAP 'TAN ALİBEYKÖYMERKEZDE SATILIK 5+1 KULLANIŞLI DUBLEXDAİRE,170,5+1,2390000,Çırçır,Çırçır Mh.
22082,PLATİN'DEN METRO YANI YENİ SİTEDE ÇOK ŞIK SATILIK 1+1 DAİRE,75,1+1,2800000,Kemerburgaz,Mithatpaşa Mh.
22083,BİRCAN UYSAL'DAN SATILIK KEMERBURGAZDA DAREMİZ,120,2+1,2200000,Kemerburgaz,Mithatpaşa Mh.
22084,=ADRES=BİNEVLERDE METRO 5 DK SİTE İÇİ 1.KAT MANZARALI EŞYALI 2+1,95,2+1,2550000,Yeşilpınar,Karadolap Mah.
22085,HEDEF GAYRUMENKUL DEN SATILIK 2+1 DAİRE,120,2+1,3500000,Göktürk,Göktürk Merkez Mh.
22086,METİN GAYRİMENKUL 2+1 3.KAT ÇİFT BALKONLU 110m2 KAT MÜLKİYETLİ,110,2+1,1400000,Çırçır,Akşemsettin Mh.
22087,Göktürk Palms Residence İSTANBUL CAD.CEP.TİCARİ-KONUT kullanımlı,112,1+1,4600000,Göktürk,Göktürk Merkez Mh.
22088,GÖKTÜRK MERKEZ MAHALLESİNDE ÇEŞMEBAŞI CADDESİNDE SATILIK 3+1,145,3+1,3750000,Göktürk,Göktürk Merkez Mh.
22089,ALİBEYKÖY'DE SATILIK 4+2 170M DUBLEKS DAİRE ( ULAŞIMA YAKIN M.),170,4+2,2750000,Alibeyköy,Alibeyköy Mh.
22090,Göktürk de Çamlık Caddesi paraleli 210m2 3+2 Çatı dubleksi,210,3+2,3375000,Göktürk,Göktürk Merkez Mh.
22091,Alibeyköy alpark sitesinde 7. Kat ön cephe 2+1,100,2+1,3350000,Alibeyköy,Alibeyköy Mh.
22092,Broadway'den Satılık İst.Cad. Yakın 3+1 Bahçe Katı Daire,150,3+1,3750000,Göktürk,Göktürk Merkez Mh.
22093,KOÇAK EMLAKTAN EYÜP GÜZETEPEDE SATILIK 2+1 DAİRE,85,2+1,1650000,Alibeyköy,Güzeltepe Mh.
22094,EKSPER GYS'DEN 1+1 EYÜP PALAS RESİDENCE BOŞ DAİRE,54,1+1,1660000,Yeşilpınar,Yeşilpınar Mh.
22095,SAHİBİNDEN ACİL SATILIK !!!,195,3+2,4750000,Kemerburgaz,Mimar Sinan Mh.
22096,Üniversite bölgesinde yüksek kira getirili daire,85,2+1,1950000,Alibeyköy,Emniyettepe Mah.
22097,VIALAND MANZARALI DAİRE,110,2+1,2550000,Yeşilpınar,Karadolap Mah.
22098,ESENTEPE DERYA SOKAKTA SATILIK 3+1 DUBLEKS,130,3+1,2150000,Eyüpsultan,Esentepe Mah.
22099,İSTANBUL'UN MERKEZİ EYÜP AKŞEMSETTİN DE SATILIK DAİRE,115,3+1,2500000,Alibeyköy,Güzeltepe Mh.
22100,SATILIK 1.KAT BALKONLU DAİRE 2+1,95,2+1,1580000,Alibeyköy,Emniyettepe Mah.
22101,AKTİF EMLAK'TAN YEŞİLPINARDA METROYA 5 DK 2+1 90M2 ARAKAT DAİRE,90,2+1,1600000,Yeşilpınar,Yeşilpınar Mh.
22102,REMAK'DAN 4+2 net 170m2 SATILIK DUBLEX DAİRE,190,4+2,3600000,Alibeyköy,Alibeyköy Mh.
22103,RENKZEN'den Rami Cuma Yeşilçınar'da 88 m2 Satılık 2+1 Daire,95,2+1,1200000,Rami,Rami Cuma Mah.
22104,EYÜPSULTAN Alibeyköy çırçır mahallesinde,70,1+1,900000,Çırçır,Çırçır Mh.
22105,HERMES ALTINTAŞ SİTESİ'NDE 170M2 SATILIK 3+1 FERAH ARAKAT DAİRE,170,3+1,7500000,Göktürk,Göktürk Merkez Mh.
22106,HERMES- DOĞA COUNTRY'DE YENİLENMİŞ BAKIMLI SATILIK 1+1 DAİRE,90,1+1,4500000,Göktürk,Göktürk Merkez Mh.
22107,Eyüpsultan Güzeltepe mah Satılık Dubleks Daire 4+2,140,4+2,2750000,Alibeyköy,Güzeltepe Mh.
22108,Acil Satılık 2+1 Sitede Daire Alibeyköy 5 Levent Karşısı,93,2+1,2100000,Alibeyköy,Alibeyköy Mh.
22109,RAMİ CUMA MAHALLESİNDE SIFIR 200 M2 GİRİŞ DUBLEKS DAİRE,200,4+2,1950000,Rami,Rami Cuma Mah.
22110,RAMİ CUMA MAH. 2+1 KİRACILI BAHÇELİ FIRSAT SATILIK DAİRE,104,2+1,950000,Rami,Rami Cuma Mah.
22111,KÜÇÜKKÖY - HÜRRİYET MH - 3+1 - 120 m2 - SATILIK FIRSAT DAİRE,130,3+1,1250000,Yeşilpınar,Karadolap Mah.
22112,KESKİNDEN İSLAMBEY CEDDEDE 2+1 ARA KAT,90,2+1,1150000,Eyüpsultan,İslambey Mh.
22113,BEYAZNOKTADAN İSKANLI YENİ BİNADA CAD YAKIN FERAH KULLANIŞLI 2+1,90,2+1,1645000,Çırçır,Akşemsettin Mh.
22114,BEYAZNOKTADAN SİTE İÇİ GÜVENLİKLİ AÇIK HAVUZLU EBEVEYNLİ 2+1,100,2+1,2550000,Alibeyköy,Alibeyköy Mh.
22115,Broadway'den SATILIK METRO DURAĞINA YAKIN EŞYALI 1+1 TEK YETKİ,65,1+1,3850000,Kemerburgaz,Mimar Sinan Mh.
22116,FORS'TAN GÖKTÜRK PRİME'DA SATILIK 1+1,75,1+1,3500000,Göktürk,Göktürk Merkez Mh.
22117,Eyüp Sultan Nişancı mh. 2+1 100 m2 Satılık Daire,100,2+1,950000,Eyüpsultan,Nişancı Mh.
22118,REALTYLAND/­KEMERBURGAZ ORMAN MANZARALI SİTE İÇİNDE GENİŞ 2+1,165,2+1,4900000,Kemerburgaz,Mimar Sinan Mh.
22119,BEYAZNOKTADAN CADDE YANI İSKANLI ASANSÖRLÜ GENİŞ 3+1 DAİRE,130,3+1,2595000,Yeşilpınar,Yeşilpınar Mh.
22120,EYÜPSULTAN YEŞİLPINAR MAHALLESİNDE SATILIK 2+1 DAİRE,75,2+1,950000,Yeşilpınar,Yeşilpınar Mh.
22121,"TAM DONANIMLI SİTE İÇİNDE OTOPARKLI,HA­VUZLU,EBEVYN BANYOLU",80,2+1,2475000,Yeşilpınar,Karadolap Mah.
22122,MİKA NATURALİST 1 DE SATILIK MUHTEŞEM 2+1,105,2+1,5650000,Kemerburgaz,Mithatpaşa Mh.
22123,5.LEVENT BAYRAMOĞLU SİTESİNDEN SATILIK 2+1 LÜKS DAİRE,107,2+1,3000000,Alibeyköy,Güzeltepe Mh.
22124,Eyüpsultan meydana yakın satılık 3+1 daire,145,3+1,2575000,Eyüpsultan,İslambey Mh.
22125,Eyüp Silahtarağa da Haliç manzaralı 3+2 lüks dubleks daire,200,3+2,3400000,Eyüpsultan,Sakarya Mah.
22126,Göktürk Te Sitede 2+1 Satılık Daire Emin Gayrimenkulden,100,2+1,3200000,Göktürk,Göktürk Merkez Mh.
22127,Kemerburgaz da 3+1 Dubleks Merkezde Butik Apartmanda Satılık,120,3+1,3500000,Kemerburgaz,Mithatpaşa Mh.
22128,FAMİLYADAN ÇİÇEKSUYU CD BUTİK SİTE İÇİNDE ORTAKAT 90M2 2+1 DAİRE,95,2+1,2200000,Yeşilpınar,Yeşilpınar Mh.
22129,EYÜPSULTAN'DA_ SATILIK 2+1_ 80m2 / FIRSAT DAİRE !!!,80,2+1,1175000,Eyüpsultan,Merkez Mh.
22130,BUTİK SİTEDE ULTRA LÜX 2+1 EBEVEYN BANYOLU SATILIK DAİRELER,85,2+1,2050000,Yeşilpınar,Karadolap Mah.
22131,BURAK'TAN İSKAN/OTOPARK /ASANSÖR/OYUN PARKI/BALKONLU FERAH 2+1,85,2+1,1490000,Çırçır,Çırçır Mh.
22132,EYÜP ESENTEPE 3+3 ASANSÖRLÜ 200M2 SIFIR SATILIK DUBLEX DAİRE,200,4+2,2750000,Eyüpsultan,Esentepe Mah.
22133,KEMERBURGAZ'DA 2+1 90 M2 YENİ BİNA DA SATILIK FIRSAT DAİRE,90,2+1,2450000,Kemerburgaz,Mithatpaşa Mh.
22134,ÇIRÇIR'DA 2+1 SİTE / OTOPARK / 6. KAT SATILIK İSKANLI DAİRE,96,2+1,2250000,Çırçır,Çırçır Mh.
22135,ROYALMAX'DAN SİTE'DE İSFANBUL AVM MANZARALI 4+1 160 m² DUBLEKS,160,4+1,3850000,Yeşilpınar,Karadolap Mah.
22136,MURAT EMLAK'TAN FULL MANZARA SATILIK 4+1 ASANSÖRLÜ METRO DİBİNDE,180,4+1,2590000,Çırçır,Çırçır Mh.
22137,ALİBEYKÖY ÇIRÇIR MAH. METRO YÜRÜME MESAFESİNDE 2+1 DAİRE,75,2+1,1575000,Çırçır,Çırçır Mh.
22138,"Göktürk KARACA SİTESİNDE Satılık 3+1, Kullanışlı",150,3+1,8200000,Göktürk,Göktürk Merkez Mh.
22139,DOĞU EMLAKTAN VİALANDA 100 METRE 2.KAT,85,2+1,890000,Yeşilpınar,Yeşilpınar Mh.
22140,PARK ROYAL 555 SİTESİNDE DUBLEX DAİRE,180,3+1,6650000,Göktürk,Göktürk Merkez Mh.
22141,MURAT EMLAK'TAN SATILIK ZİKRİ AKIN SİT.1.KAT 2+1 YATIRIMLIK DAİR,95,2+1,1800000,Çırçır,Akşemsettin Mh.
22142,ÖZGÜR GYM'DEN YEŞİLPINAR MEVLANA MAH. UYGUN FİYATA 2+1 SATILIK,105,2+1,1445000,Yeşilpınar,Yeşilpınar Mh.
22143,EYÜP SİLAHTARAĞA MH. ANACADDEYE ÇOK YAKIN HALİÇ MANZARALI DAİRE,75,2+1,1390000,Eyüpsultan,Silahtarağa Mh.
22144,BURAK'TAN MEVSİM EYÜP'TE 2+1 4. KAT ULTRA LÜKS DAİRE,90,2+1,2650000,Alibeyköy,Alibeyköy Mh.
22145,AKTİF EMLAKTAN ÇIRÇIRDA METROYA YAKIN 2+1 OTOPARKLI ARAKAT,90,2+1,2500000,Çırçır,Çırçır Mh.
22146,AKTİF EMLAKTAN SATILIK HAVUZLU GÜVENLİKLİ OTOPARKLI SİTEDE DAİRE,95,2+1,2475000,Alibeyköy,Alibeyköy Mh.
22147,"Homes'dan 3+1 Dubleks Teraslı , Kapalı mutfaklı Fırsat Satılık",150,3+1,3500000,Göktürk,Göktürk Merkez Mh.
22148,GOLD EMLAK'TAN YEŞİLPINAR MAH. METRO YANI GENİŞ SATILIK DAİRE,100,2+1,1445000,Yeşilpınar,Yeşilpınar Mh.
22149,Yetkili Homes'dan Özel 80 m2 Teraslı 3+1 Boş Dairemiz Satılık,140,3+1,7250000,Kemerburgaz,Mithatpaşa Mh.
22150,ÖZGÜR EMLAKTAN BİNEVLERDE 2+2 TERASLI 2 BANYOLU ÖN CEPHE DUBLEKS,150,3+1,2580000,Yeşilpınar,Karadolap Mah.
22151,YUSUF A.Ş.'DEN SATILIK ULTRA LÜKS SİTEDE SATILIK DAİRELER,121,2+1,2000000,Alibeyköy,Alibeyköy Mh.
22152,YUSUF A.Ş.'DEN SATILIK ULTRA LÜKS DAİRELER,155,3+1,2450000,Çırçır,Çırçır Mh.
22153,YEŞİLPINAR MERKEZİ KONUMDA 2+1 90 M2 LÜX DAİRE,105,2+1,2550000,Yeşilpınar,Yeşilpınar Mh.
22154,GÖKTÜRK SATILIK 3+1 DAİRE,140,3+1,5300000,Göktürk,Göktürk Merkez Mh.
22155,!!!!!KAÇIRILMAYCAK YATIRIMLIK DAİRE!!!!,86,2+1,1500000,Rami,Düğmeciler Mh.
